person,placement,year,kind,title,relative,language,completeness,evidenceStatus,currentDecision,editorialGate,sourceSupport,sourcePaths,sourceSupportNote,sourceUrl,workKey,versionFamilyCount,gapFlags,chars,exactHash
munger,munger-volume,2015,daily-journal-meeting-record,每日期刊2015年年会,content/munger-archive/recordings/daily-journal-2015.md,zh,unknown,primary-transcript-translation-candidate,candidate-primary-review,hold-until-manual-verification,no-local-original-language-base,,本地未找到可直接对应的原文或官方底本。,https://mungerarchive.com/zh/recordings/daily-journal-2015/,,0,completeness-unproven|local-original-language-base-missing|manual-authorship-or-source-review-required,25964,056d8b5f4448104f00e2b71c8ca74afe22c117a61f5bebe05b4183677018a2f6
munger,munger-volume,2016,daily-journal-meeting-record,每日期刊2016年年会,content/munger-archive/recordings/daily-journal-2016.md,zh,unknown,primary-transcript-translation-candidate,candidate-primary-review,hold-until-manual-verification,no-local-original-language-base,,本地未找到可直接对应的原文或官方底本。,https://mungerarchive.com/zh/recordings/daily-journal-2016/,,0,completeness-unproven|local-original-language-base-missing|manual-authorship-or-source-review-required,19657,644bf8a9bdc9a522ee40ddd8e529d153d3b46dba811314896185784c85a2f152
munger,munger-volume,2017,daily-journal-meeting-record,2017 年每日期刊大会后的炉边谈话,content/munger-archive/recordings/daily-journal-2017-fireside.md,zh,unknown,primary-transcript-translation-candidate,candidate-primary-review,hold-until-manual-verification,no-local-original-language-base,,本地未找到可直接对应的原文或官方底本。,https://mungerarchive.com/zh/recordings/daily-journal-2017-fireside/,,0,completeness-unproven|local-original-language-base-missing|manual-authorship-or-source-review-required,1453,e7c50c00853d09f93f9a1265f60a3228a936c6df35b1a92a96c0be2e305cb5e7
munger,munger-volume,2017,daily-journal-meeting-record,每日期刊 2017 年股东大会,content/munger-archive/recordings/daily-journal-2017.md,zh,unknown,primary-transcript-translation-candidate,candidate-primary-review,hold-until-manual-verification,no-local-original-language-base,,本地未找到可直接对应的原文或官方底本。,https://mungerarchive.com/zh/recordings/daily-journal-2017/,,0,completeness-unproven|local-original-language-base-missing|manual-authorship-or-source-review-required,27257,d0ca5b9da2f06153b5c5ac730517a1bd4bfc2dc923ff9c6a9930c6bb62f1ff14
munger,munger-volume,2018,daily-journal-meeting-record,每日期刊 2018 年股东大会,content/munger-archive/recordings/daily-journal-2018.md,zh,unknown,primary-transcript-translation-candidate,candidate-primary-review,hold-until-manual-verification,no-local-original-language-base,,本地未找到可直接对应的原文或官方底本。,https://mungerarchive.com/zh/recordings/daily-journal-2018/,,0,completeness-unproven|local-original-language-base-missing|manual-authorship-or-source-review-required,24005,5ef71de0cc9ea6d6bd0d1d3d4d9053afc9234d668c5feab5bedc9610fae78c4d
munger,munger-volume,2019,daily-journal-meeting-record,2019年每日期刊年度股东会,content/munger-archive/recordings/daily-journal-2019.md,zh,unknown,primary-transcript-translation-candidate,candidate-primary-review,hold-until-manual-verification,no-local-original-language-base,,本地未找到可直接对应的原文或官方底本。,https://mungerarchive.com/zh/recordings/daily-journal-2019/,,0,completeness-unproven|local-original-language-base-missing|manual-authorship-or-source-review-required,26986,cc5a4d361507ae39a7ac3104faebe711707778b1c03f25959b3fd4388c9f05f1
munger,munger-volume,2020,daily-journal-meeting-record,2020年每日期刊年度股东会,content/munger-archive/recordings/daily-journal-2020.md,zh,unknown,primary-transcript-translation-candidate,candidate-primary-review,hold-until-manual-verification,no-local-original-language-base,,本地未找到可直接对应的原文或官方底本。,https://mungerarchive.com/zh/recordings/daily-journal-2020/,,0,completeness-unproven|local-original-language-base-missing|manual-authorship-or-source-review-required,25858,28334e0985a0feea8fd32de2c9a473f5a059ffab8db28f588e8fb909b99a184d
munger,munger-volume,2021,daily-journal-meeting-record,2021年每日期刊年度股东会,content/munger-archive/recordings/daily-journal-2021.md,zh,unknown,primary-transcript-translation-candidate,candidate-primary-review,hold-until-manual-verification,no-local-original-language-base,,本地未找到可直接对应的原文或官方底本。,https://mungerarchive.com/zh/recordings/daily-journal-2021/,,0,completeness-unproven|local-original-language-base-missing|manual-authorship-or-source-review-required,23443,af0ad1b1d03e19246d48f290f6bfefd0b854ab2f7c808b4066e48cefe6627c4f
munger,munger-volume,2022,daily-journal-meeting-record,每日期刊2022年年会,content/munger-archive/recordings/daily-journal-2022.md,zh,unknown,primary-transcript-translation-candidate,candidate-primary-review,hold-until-manual-verification,no-local-original-language-base,,本地未找到可直接对应的原文或官方底本。,https://mungerarchive.com/zh/recordings/daily-journal-2022/,,0,completeness-unproven|local-original-language-base-missing|manual-authorship-or-source-review-required,46641,74a41fbef7e6936a19068fdac1fe12f99773fff8b6717ca1b008384f2012c287
munger,munger-volume,2023,daily-journal-meeting-record,每日期刊2023年年会,content/munger-archive/recordings/daily-journal-2023.md,zh,unknown,primary-transcript-translation-candidate,candidate-primary-review,hold-until-manual-verification,no-local-original-language-base,,本地未找到可直接对应的原文或官方底本。,https://mungerarchive.com/zh/recordings/daily-journal-2023/,,0,completeness-unproven|local-original-language-base-missing|manual-authorship-or-source-review-required,1017,970e2635f9273e4c59a8ed35e462696cde560127243f6dd0115376516e06f6d7
munger,munger-volume,1986,munger-speech-or-interview,"如何确保一生悲惨(哈佛中学,1986)",content/munger-archive/recordings/harvard-1986-misery.md,zh,unknown,primary-transcript-translation-candidate,candidate-primary-review,hold-until-manual-verification,no-local-original-language-base,,本地未找到可直接对应的原文或官方底本。,https://mungerarchive.com/zh/recordings/harvard-1986-misery/,,0,completeness-unproven|local-original-language-base-missing|manual-authorship-or-source-review-required,3115,e23ab4a5345e976e2d710d54e4532e1264f12810eac73e4221571041fe7ff1ae
munger,munger-volume,1998,munger-speech-or-interview,对更多跨学科技能的需要（哈佛法学院50周年同学会，1998）,content/munger-archive/recordings/harvard-law-1998-multidisciplinary.md,zh,selection-or-excerpt,primary-transcript-translation-candidate,candidate-include-selection,selection-only-not-full-document,no-local-original-language-base,,本地未找到可直接对应的原文或官方底本。,https://mungerarchive.com/zh/recordings/harvard-law-1998-multidisciplinary/,,0,selection-not-full-document|local-original-language-base-missing,2326,bfbc937de740cf0a72743bab33c2c7ac92e320f3d767b9a092386fe9dc8ac4f5
munger,munger-volume,2023,munger-speech-or-interview,查理·芒格与约翰·科里森（《最好的投资》，2023）,content/munger-archive/recordings/invest-like-the-best-2023.md,zh,unknown,primary-transcript-translation-candidate,candidate-primary-review,hold-until-manual-verification,no-local-original-language-base,,本地未找到可直接对应的原文或官方底本。,https://mungerarchive.com/zh/recordings/invest-like-the-best-2023/,,0,completeness-unproven|local-original-language-base-missing|manual-authorship-or-source-review-required,1666,9f405f279af5753361d3cacc71f33501b6640c434d87eba9de86759ff861f551
munger,munger-volume,2011,munger-speech-or-interview,与查理·芒格的对话（密歇根大学，2011年）,content/munger-archive/recordings/michigan-2011.md,zh,unknown,primary-transcript-translation-candidate,candidate-primary-review,hold-until-manual-verification,no-local-original-language-base,,本地未找到可直接对应的原文或官方底本。,https://mungerarchive.com/zh/recordings/michigan-2011/,,0,completeness-unproven|local-original-language-base-missing|manual-authorship-or-source-review-required,1092,888002878b9bb833293368ffb1e8d7f424e64f7fbebac1dbe196bed4a1f2b640
munger,munger-volume,2017,munger-speech-or-interview,与查理·芒格的对话（密歇根罗斯商学院，2017年）,content/munger-archive/recordings/michigan-ross-2017.md,zh,unknown,primary-transcript-translation-candidate,candidate-primary-review,hold-until-manual-verification,no-local-original-language-base,,本地未找到可直接对应的原文或官方底本。,https://mungerarchive.com/zh/recordings/michigan-ross-2017/,,0,completeness-unproven|local-original-language-base-missing|manual-authorship-or-source-review-required,1190,afea0782a3bb64b6a3d9d21f31700645c487c409be582b97eb41343be9a4ee10
munger,munger-volume,2018,munger-speech-or-interview,查理·芒格与李录谈中国（2018年）,content/munger-archive/recordings/munger-li-lu-2018.md,zh,unknown,primary-transcript-translation-candidate,candidate-primary-review,hold-until-manual-verification,no-local-original-language-base,,本地未找到可直接对应的原文或官方底本。,https://mungerarchive.com/zh/recordings/munger-li-lu-2018/,,0,completeness-unproven|local-original-language-base-missing|manual-authorship-or-source-review-required,1182,125b10b18cd75484eacb7edecb0020342811419963190d9f0e106109039de8b1
munger,munger-volume,2016,munger-speech-or-interview,与沃伦·巴菲特合伙的力量(2016),content/munger-archive/recordings/power-of-partnership-2016.md,zh,unknown,primary-transcript-translation-candidate,candidate-primary-review,hold-until-manual-verification,no-local-original-language-base,,本地未找到可直接对应的原文或官方底本。,https://mungerarchive.com/zh/recordings/power-of-partnership-2016/,,0,completeness-unproven|local-original-language-base-missing|manual-authorship-or-source-review-required,1004,04877dbc67848e38029b8327fa75174b104a9758d2ce6b5cbe5975f4e653ff93
munger,munger-volume,1995,munger-speech-or-interview,人类误判心理学,content/munger-archive/recordings/psychology-of-human-misjudgment-1995.md,zh,unknown,primary-transcript-translation-candidate,candidate-primary-review,hold-until-manual-verification,no-local-original-language-base,,本地未找到可直接对应的原文或官方底本。,https://mungerarchive.com/zh/recordings/psychology-of-human-misjudgment-1995/,,0,completeness-unproven|local-original-language-base-missing|manual-authorship-or-source-review-required,1945,a0735b1337d0fb522ed80c8e6d9f007199f4601d25f53514890de95285f61436
munger,munger-volume,2022,munger-speech-or-interview,论领导力与资本配置，与托德·库姆斯对谈（2022）,content/munger-archive/recordings/singleton-prize-2022.md,zh,unknown,primary-transcript-translation-candidate,candidate-primary-review,hold-until-manual-verification,no-local-original-language-base,,本地未找到可直接对应的原文或官方底本。,https://mungerarchive.com/zh/recordings/singleton-prize-2022/,,0,completeness-unproven|local-original-language-base-missing|manual-authorship-or-source-review-required,1186,9791a3986c287f229d55e599d00876dbc13593903c4004d80cf14d50a841ae85
munger,munger-volume,1996,munger-speech-or-interview,普世智慧再探（斯坦福法学院，1996）,content/munger-archive/recordings/stanford-1996-worldly-wisdom.md,zh,unknown,primary-transcript-translation-candidate,candidate-primary-review,hold-until-manual-verification,no-local-original-language-base,,本地未找到可直接对应的原文或官方底本。,https://mungerarchive.com/zh/recordings/stanford-1996-worldly-wisdom/,,0,completeness-unproven|local-original-language-base-missing|manual-authorship-or-source-review-required,2696,5d31d098f91effe1353cb63743f71f3062e368c9911432ab04ecf0d06dacb96f
munger,munger-volume,2009,munger-speech-or-interview,"当前的经济危机——芒格与约瑟夫·格伦德费斯特对谈(斯坦福,2009)",content/munger-archive/recordings/stanford-grundfest-2009.md,zh,unknown,primary-transcript-translation-candidate,candidate-primary-review,hold-until-manual-verification,no-local-original-language-base,,本地未找到可直接对应的原文或官方底本。,https://mungerarchive.com/zh/recordings/stanford-grundfest-2009/,,0,completeness-unproven|local-original-language-base-missing|manual-authorship-or-source-review-required,960,c4023b0db77060a348455a8d6c11e74b4bee034ec09a5a5771747f4e8072ca86
munger,munger-volume,2003,munger-speech-or-interview,"学院派经济学:长处与缺陷(加州大学圣巴巴拉分校,2003)",content/munger-archive/recordings/ucsb-2003-academic-economics.md,zh,unknown,primary-transcript-translation-candidate,candidate-primary-review,hold-until-manual-verification,no-local-original-language-base,,本地未找到可直接对应的原文或官方底本。,https://mungerarchive.com/zh/recordings/ucsb-2003-academic-economics/,,0,completeness-unproven|local-original-language-base-missing|manual-authorship-or-source-review-required,2746,494b80f6b661f6cba75dc9062ce38dbad69409ee35141e4337274b60b502ce97
munger,munger-volume,1994,munger-speech-or-interview,"关于基本的世俗智慧的一课(南加州大学,1994)",content/munger-archive/recordings/usc-1994-worldly-wisdom.md,zh,unknown,primary-transcript-translation-candidate,candidate-primary-review,hold-until-manual-verification,no-local-original-language-base,,本地未找到可直接对应的原文或官方底本。,https://mungerarchive.com/zh/recordings/usc-1994-worldly-wisdom/,,0,completeness-unproven|local-original-language-base-missing|manual-authorship-or-source-review-required,2387,5ea1661dd57923651a77e98c6480062fde945a67affbb75211388577b307000d
munger,munger-volume,2007,munger-speech-or-interview,南加州大学法学院毕业典礼演讲（2007）,content/munger-archive/recordings/usc-law-2007.md,zh,unknown,primary-transcript-translation-candidate,candidate-primary-review,hold-until-manual-verification,no-local-original-language-base,,本地未找到可直接对应的原文或官方底本。,https://mungerarchive.com/zh/recordings/usc-law-2007/,,0,completeness-unproven|local-original-language-base-missing|manual-authorship-or-source-review-required,1328,9214c883c552a0fa0d0121900cf142652b528f0b206c87fe11f119701152b1cb
munger,munger-volume,2019,munger-speech-or-interview,查理·芒格，畅所欲言（《华尔街日报》/ 杰森·茨威格，2019）,content/munger-archive/recordings/wsj-unplugged-2019.md,zh,unknown,primary-transcript-translation-candidate,candidate-primary-review,hold-until-manual-verification,no-local-original-language-base,,本地未找到可直接对应的原文或官方底本。,https://mungerarchive.com/zh/recordings/wsj-unplugged-2019/,,0,completeness-unproven|local-original-language-base-missing|manual-authorship-or-source-review-required,2430,45ce5f9450f37fd8dc3113c642d7b10080498289ef2980320fbbae7e65e3de3e
munger,munger-volume,2019,munger-speech-or-interview,查理·芒格谈中国崛起与埃隆·马斯克（雅虎财经，2019）,content/munger-archive/recordings/yahoo-2019-china.md,zh,unknown,primary-transcript-translation-candidate,candidate-primary-review,hold-until-manual-verification,no-local-original-language-base,,本地未找到可直接对应的原文或官方底本。,https://mungerarchive.com/zh/recordings/yahoo-2019-china/,,0,completeness-unproven|local-original-language-base-missing|manual-authorship-or-source-review-required,1073,a2c962480ac56a2dccfaceb242871f73d2d419d1eb7b1ceb26b74c326e6fc8f7
munger,munger-volume,2019,munger-speech-or-interview,查理·芒格谈投资与成就财富的人生抉择（2019）,content/munger-archive/recordings/yahoo-2019-wealth.md,zh,unknown,primary-transcript-translation-candidate,candidate-primary-review,hold-until-manual-verification,no-local-original-language-base,,本地未找到可直接对应的原文或官方底本。,https://mungerarchive.com/zh/recordings/yahoo-2019-wealth/,,0,completeness-unproven|local-original-language-base-missing|manual-authorship-or-source-review-required,1063,ee1f095f68501a37c6584a69883f83e39982d83c2c4928057a6499d0d3ce3b39
munger,munger-volume,1997,wesco-letter,Wesco Financial Corporation Letter to Shareholders 1997,content/munger-originals/wesco-letter-1997.md,en,full-candidate,primary-authored-original-language-candidate,candidate-source-version,source-reference-not-reading-copy,official-original-pdf-local,content/source-pdfs/wesco/wesco-1997.pdf,本地有伯克希尔官方 Wesco 英文 PDF。,https://www.berkshirehathaway.com/wesco/cm1997.pdf,munger-wesco-letter-1997,1,,28129,db895aa61305636b524843e4cbf4689d9cee7f40f3160879e4167f1c77195d83
munger,munger-volume,1998,wesco-letter,Wesco Financial Corporation Letter to Shareholders 1998,content/munger-originals/wesco-letter-1998.md,en,full-candidate,primary-authored-original-language-candidate,candidate-source-version,source-reference-not-reading-copy,official-original-pdf-local,content/source-pdfs/wesco/wesco-1998.pdf,本地有伯克希尔官方 Wesco 英文 PDF。,https://www.berkshirehathaway.com/wesco/cm1998.pdf,munger-wesco-letter-1998,1,,26066,fd0ec7d37bc1c9c06f75d6febde89259718a52af4d2dad0f64101bf7250e487f
munger,munger-volume,1999,wesco-letter,Wesco Financial Corporation Letter to Shareholders 1999,content/munger-originals/wesco-letter-1999.md,en,full-candidate,primary-authored-original-language-candidate,candidate-source-version,source-reference-not-reading-copy,official-original-pdf-local,content/source-pdfs/wesco/wesco-1999.pdf,本地有伯克希尔官方 Wesco 英文 PDF。,https://www.berkshirehathaway.com/wesco/cm1999.pdf,munger-wesco-letter-1999,1,,23358,1029146492eeab8917e678b7f75a8ea8488c18d206d8319a565e065aa7e72c21
munger,munger-volume,2000,wesco-letter,Wesco Financial Corporation Letter to Shareholders 2000,content/munger-originals/wesco-letter-2000.md,en,selection-or-excerpt,primary-authored-original-language-candidate,candidate-source-version,source-reference-not-reading-copy,official-original-pdf-local,content/source-pdfs/wesco/wesco-2000.pdf,本地有伯克希尔官方 Wesco 英文 PDF。,https://www.berkshirehathaway.com/wesco/cm2000.pdf,munger-wesco-letter-2000,1,selection-not-full-document,18878,eaba2ba72f144ec89b93d6923d55ae135884fd8198c9e41ce689b5d23573c03c
munger,munger-volume,2001,wesco-letter,Wesco Financial Corporation Letter to Shareholders 2001,content/munger-originals/wesco-letter-2001.md,en,selection-or-excerpt,primary-authored-original-language-candidate,candidate-source-version,source-reference-not-reading-copy,official-original-pdf-local,content/source-pdfs/wesco/wesco-2001.pdf,本地有伯克希尔官方 Wesco 英文 PDF。,https://www.berkshirehathaway.com/wesco/cm2001.pdf,munger-wesco-letter-2001,1,selection-not-full-document,21327,ad2dc7ee8327cdefe1aefabe6f9a58e079cc90a77b3e77c2593ed668d06bc0fa
munger,munger-volume,2002,wesco-letter,Wesco Financial Corporation Letter to Shareholders 2002,content/munger-originals/wesco-letter-2002.md,en,selection-or-excerpt,primary-authored-original-language-candidate,candidate-source-version,source-reference-not-reading-copy,official-original-pdf-local,content/source-pdfs/wesco/wesco-2002.pdf,本地有伯克希尔官方 Wesco 英文 PDF。,https://www.berkshirehathaway.com/wesco/cm2002.pdf,munger-wesco-letter-2002,1,selection-not-full-document,24566,37776a81bb4c044f3a191113bada97fa5fb6a5ff8dd713447a7f92151200bb2f
munger,munger-volume,2003,wesco-letter,Wesco Financial Corporation Letter to Shareholders 2003,content/munger-originals/wesco-letter-2003.md,en,selection-or-excerpt,primary-authored-original-language-candidate,candidate-source-version,source-reference-not-reading-copy,official-original-pdf-local,content/source-pdfs/wesco/wesco-2003.pdf,本地有伯克希尔官方 Wesco 英文 PDF。,https://www.berkshirehathaway.com/wesco/cm2003.pdf,munger-wesco-letter-2003,1,selection-not-full-document,23283,84babc8863f88b54f29818e1b594a16fa5e87bf8f2d81bfb19210b445be1bc09
munger,munger-volume,2004,wesco-letter,Wesco Financial Corporation Letter to Shareholders 2004,content/munger-originals/wesco-letter-2004.md,en,selection-or-excerpt,primary-authored-original-language-candidate,candidate-source-version,source-reference-not-reading-copy,official-original-pdf-local,content/source-pdfs/wesco/wesco-2004.pdf,本地有伯克希尔官方 Wesco 英文 PDF。,https://www.berkshirehathaway.com/wesco/cm2004.pdf,munger-wesco-letter-2004,1,selection-not-full-document,26263,e347020847417c80d8823cb22ae480c478bb706860e5a63ff0516b000b294a07
munger,munger-volume,2005,wesco-letter,Wesco Financial Corporation Letter to Shareholders 2005,content/munger-originals/wesco-letter-2005.md,en,selection-or-excerpt,primary-authored-original-language-candidate,candidate-source-version,source-reference-not-reading-copy,official-original-pdf-local,content/source-pdfs/wesco/wesco-2005.pdf,本地有伯克希尔官方 Wesco 英文 PDF。,https://www.berkshirehathaway.com/wesco/cm2005.pdf,munger-wesco-letter-2005,1,selection-not-full-document,26589,2aa023893d1b1b0fcb723476a9dfce5fd1e774e4d9ff8d29608e1d3def43c14b
munger,munger-volume,2006,wesco-letter,Wesco Financial Corporation Letter to Shareholders 2006,content/munger-originals/wesco-letter-2006.md,en,selection-or-excerpt,primary-authored-original-language-candidate,candidate-source-version,source-reference-not-reading-copy,official-original-pdf-local,content/source-pdfs/wesco/wesco-2006.pdf,本地有伯克希尔官方 Wesco 英文 PDF。,https://www.berkshirehathaway.com/wesco/cm2006.pdf,munger-wesco-letter-2006,1,selection-not-full-document,25050,256c230bd72545ee01842cbf8374cd81136f64453c898e33ff8b970750866ecd
munger,munger-volume,2007,wesco-letter,Wesco Financial Corporation Letter to Shareholders 2007,content/munger-originals/wesco-letter-2007.md,en,selection-or-excerpt,primary-authored-original-language-candidate,candidate-source-version,source-reference-not-reading-copy,official-original-pdf-local,content/source-pdfs/wesco/wesco-2007.pdf,本地有伯克希尔官方 Wesco 英文 PDF。,https://www.berkshirehathaway.com/wesco/cm2007.pdf,munger-wesco-letter-2007,1,selection-not-full-document,23938,ad583791acab4707bc5120c49c904e1cfac8b64f08b84b8f3088e7239131ea9a
munger,munger-volume,2008,wesco-letter,Wesco Financial Corporation Letter to Shareholders 2008,content/munger-originals/wesco-letter-2008.md,en,selection-or-excerpt,primary-authored-original-language-candidate,candidate-source-version,source-reference-not-reading-copy,official-original-pdf-local,content/source-pdfs/wesco/wesco-2008.pdf,本地有伯克希尔官方 Wesco 英文 PDF。,https://www.berkshirehathaway.com/wesco/cm2008.pdf,munger-wesco-letter-2008,1,selection-not-full-document,26710,9982b198dba4d819fd6f730c28701427fad798c71fb827d606c71d1863d0e7ce
munger,munger-volume,2009,wesco-letter,Wesco Financial Corporation Letter to Shareholders 2009,content/munger-originals/wesco-letter-2009.md,en,selection-or-excerpt,primary-authored-original-language-candidate,candidate-source-version,source-reference-not-reading-copy,official-original-pdf-local,content/source-pdfs/wesco/wesco-2009.pdf,本地有伯克希尔官方 Wesco 英文 PDF。,https://www.berkshirehathaway.com/wesco/cm2009.pdf,munger-wesco-letter-2009,1,selection-not-full-document,24835,691f02b7110d8e44d8e2080a6b4eb986cfb85eeaa4e12720750dd7693576cdb7
buffett,buffett-volume,1956,partnership-agreement,1956 年有限合伙协议,content/partnership/partnership_1956-有限合伙协议.md,zh,unknown,partnership-legal-document-attribution-review,candidate-primary-review,hold-until-manual-verification,no-local-original-language-base,,法律协议，不是 Ivey 合编本中的一封书信；需另找带签署页的完整协议扫描件。,,buffett-partnership-agreement-1956,1,completeness-unproven|source-url-missing|local-original-language-base-missing|manual-authorship-or-source-review-required,2140,15deebcaff135f7f9b8521b4cbb13024bc17a64bbba831afc7e708f212834322
buffett,buffett-volume,1957,partnership-letter,1957 年致合伙人信,content/partnership/partnership_1957-巴菲特致合伙人信.md,zh,full-candidate,primary-authored-translation-candidate,candidate-include-full,hold-until-source-or-completeness-fixed,institutional-english-compilation-page-mapped,content/source-documents/buffett-partnership-letters/ivey-buffett-partnership-letters.pdf,已定位到 Ivey 英文合编本 PDF 物理页 1—3；仍需逐段校核中文，且不能冒充逐封原件扫描。,https://www.ivey.uwo.ca/media/2975913/buffett-partnership-letters.pdf,buffett-partnership-1957-general,1,institutional-compilation-not-original-scan,2232,27e786417e8142cd81ecf8a8120216b26619dacd517415a92bea02c7e17d7ac0
buffett,buffett-volume,1958,partnership-letter,1958 年致合伙人信,content/partnership/partnership_1958-巴菲特致合伙人信.md,zh,full-candidate,primary-authored-translation-candidate,candidate-include-full,hold-until-source-or-completeness-fixed,institutional-english-compilation-page-mapped,content/source-documents/buffett-partnership-letters/ivey-buffett-partnership-letters.pdf,已定位到 Ivey 英文合编本 PDF 物理页 4—6；仍需逐段校核中文，且不能冒充逐封原件扫描。 中文文件含一条校对注，正式成书时必须与本人正文隔离。,https://www.ivey.uwo.ca/media/2975913/buffett-partnership-letters.pdf,buffett-partnership-1958-general,1,institutional-compilation-not-original-scan,2464,a6d1312b0c93b1e7c00915d0ddfa5f454c30b9313ef9e44434f4b15b447b1cf8
buffett,buffett-volume,1959,partnership-letter,1959 年致合伙人信,content/partnership/partnership_1959-巴菲特致合伙人信.md,zh,full-candidate,primary-authored-translation-candidate,candidate-include-full,hold-until-source-or-completeness-fixed,institutional-english-compilation-page-mapped,content/source-documents/buffett-partnership-letters/ivey-buffett-partnership-letters.pdf,已定位到 Ivey 英文合编本 PDF 物理页 7—8；仍需逐段校核中文，且不能冒充逐封原件扫描。,https://www.ivey.uwo.ca/media/2975913/buffett-partnership-letters.pdf,buffett-partnership-1959-general,1,institutional-compilation-not-original-scan,1718,a14db9ab753cd6d8ffe0544e7ee922cd73a06185eba1aba840a2dc64535efa05
buffett,buffett-volume,1960,partnership-letter,1960 年致合伙人信,content/partnership/partnership_1960-巴菲特致合伙人信.md,zh,full-candidate,primary-authored-translation-candidate,candidate-include-full,hold-until-source-or-completeness-fixed,institutional-english-compilation-page-mapped,content/source-documents/buffett-partnership-letters/ivey-buffett-partnership-letters.pdf,已定位到 Ivey 英文合编本 PDF 物理页 9—13；仍需逐段校核中文，且不能冒充逐封原件扫描。,https://www.ivey.uwo.ca/media/2975913/buffett-partnership-letters.pdf,buffett-partnership-1960-general,1,institutional-compilation-not-original-scan,4639,9303d7e8ba71c94d952bd758a72c741e9276d306956e5d65bbba22c9c5a5e3d7
buffett,buffett-volume,1961,partnership-letter,1961 年度致合伙人信,content/partnership/partnership_1961-annual-巴菲特致合伙人信.md,zh,full-candidate,primary-authored-translation-candidate,candidate-include-full,hold-until-source-or-completeness-fixed,institutional-english-compilation-page-mapped,content/source-documents/buffett-partnership-letters/ivey-buffett-partnership-letters.pdf,已定位到 Ivey 英文合编本 PDF 物理页 17—25；仍需逐段校核中文，且不能冒充逐封原件扫描。,https://www.ivey.uwo.ca/media/2975913/buffett-partnership-letters.pdf,buffett-partnership-1961-annual,1,institutional-compilation-not-original-scan,9157,313f04f37f26055228fd7c5ce83df9ec8f628bad0238985a4e5f7d89294bf4af
buffett,buffett-volume,1961,partnership-letter,1961 年 年中致合伙人信,content/partnership/partnership_1961-interim-巴菲特致合伙人信.md,zh,full-candidate,primary-authored-translation-candidate,candidate-include-full,hold-until-source-or-completeness-fixed,institutional-english-compilation-page-mapped,content/source-documents/buffett-partnership-letters/ivey-buffett-partnership-letters.pdf,已定位到 Ivey 英文合编本 PDF 物理页 14—16；仍需逐段校核中文，且不能冒充逐封原件扫描。,https://www.ivey.uwo.ca/media/2975913/buffett-partnership-letters.pdf,buffett-partnership-1961-interim,1,institutional-compilation-not-original-scan,2471,38e6f01ff4dad35541532693f2f5ae038927c97e2b6cde022e2e0c43b61f98ae
buffett,buffett-volume,1962,partnership-letter,1962 年 11月致合伙人信,content/partnership/partnership_1962-11月-巴菲特致合伙人信.md,zh,full-candidate,primary-authored-translation-candidate,candidate-include-full,hold-until-source-or-completeness-fixed,institutional-english-compilation-page-mapped,content/source-documents/buffett-partnership-letters/ivey-buffett-partnership-letters.pdf,已定位到 Ivey 英文合编本 PDF 物理页 30—31；仍需逐段校核中文，且不能冒充逐封原件扫描。,https://www.ivey.uwo.ca/media/2975913/buffett-partnership-letters.pdf,buffett-partnership-1962-month-11,1,institutional-compilation-not-original-scan,2040,0b03db75a63552c0f4233fe8ac585bccc57c8bd3afeeb2828fe93870cf6599f6
buffett,buffett-volume,1962,partnership-letter,1962 年 12月致合伙人信,content/partnership/partnership_1962-12月-巴菲特致合伙人信.md,zh,full-candidate,primary-authored-translation-candidate,candidate-include-full,hold-until-original-source-added,no-local-original-language-base,,1962 年 12 月 24 日税务信未出现在 Ivey 合编本。,,buffett-partnership-1962-month-12,1,source-url-missing|local-original-language-base-missing,923,c427df45796111392304bcff1ce1c04115acf02fd54a7fc60cab7da36aa314fa
buffett,buffett-volume,1962,partnership-letter,1962 年度致合伙人信,content/partnership/partnership_1962-annual-巴菲特致合伙人信.md,zh,full-candidate,primary-authored-translation-candidate,candidate-include-full,hold-until-source-or-completeness-fixed,institutional-english-compilation-page-mapped,content/source-documents/buffett-partnership-letters/ivey-buffett-partnership-letters.pdf,已定位到 Ivey 英文合编本 PDF 物理页 32—41；仍需逐段校核中文，且不能冒充逐封原件扫描。,https://www.ivey.uwo.ca/media/2975913/buffett-partnership-letters.pdf,buffett-partnership-1962-annual,1,institutional-compilation-not-original-scan,11837,471765ac166a08d629d4d0cbd6e1a5232e1d9c5de1b8af13378a889fbff4f8d5
buffett,buffett-volume,1962,partnership-letter,1962 年 年中致合伙人信,content/partnership/partnership_1962-interim-巴菲特致合伙人信.md,zh,full-candidate,primary-authored-translation-candidate,candidate-include-full,hold-until-source-or-completeness-fixed,institutional-english-compilation-page-mapped,content/source-documents/buffett-partnership-letters/ivey-buffett-partnership-letters.pdf,已定位到 Ivey 英文合编本 PDF 物理页 26—29；仍需逐段校核中文，且不能冒充逐封原件扫描。,https://www.ivey.uwo.ca/media/2975913/buffett-partnership-letters.pdf,buffett-partnership-1962-interim,1,institutional-compilation-not-original-scan,4804,9c929fcc4ef762e23c6e2a80a1e7d4131bc818d8dac76eb7a71b59e22ab8c38e
