relative,title,topDirectory,area,person,mentionedBuffett,mentionedMunger,kind,year,language,completeness,warnings,evidenceStatus,decision,reason,workKey,chars,bytes,lines,modified,speakerBuffett,speakerMunger,sourceUrl,exactHash,canonicalHash
content/munger-archive/recordings/berkshire-2023-annual-meeting.md,伯克希尔-哈撒韦2023年年度股东大会——巴菲特与芒格最后一次同台,content/munger-archive,source-corpus,munger,true,true,berkshire-meeting-record,2023,zh,unknown,,primary-transcript-translation-candidate,candidate-primary-review,芒格讲话、访谈或会议记录候选，需核验来源、说话者边界和完整度。,berkshire-meeting-2023,984,1490,25,2026-07-31T03:58:09.442Z,0,0,https://mungerarchive.com/zh/recordings/berkshire-2023-annual-meeting/,6c21e6773b6a64ea042d7cacaca2817aea41d1d3c1e6403a863c90f510f74e69,a04671db6ee95c16e85d1377c4314a7a1db780b8661dfe832e3ed0b5ad8f94ff
content/munger-archive/recordings/caltech-2008.md,加州理工学院杜布里奇杰出讲座(2008),content/munger-archive,source-corpus,munger,false,true,munger-speech-or-interview,2008,zh,unknown,,primary-transcript-translation-candidate,candidate-primary-review,芒格讲话、访谈或会议记录候选，需核验来源、说话者边界和完整度。,,1159,2039,29,2026-07-31T03:58:09.443Z,0,0,https://mungerarchive.com/zh/recordings/caltech-2008/,9ac37ac7785528036690cf25b8f0d739852dfede49470d7a4af781083ec0a04f,8e44bd403d7deae3de04ab5501f07f95933078b98675f884907c2548052bba78
content/munger-archive/recordings/caltech-2020.md,与查理·芒格的一席谈——加州理工学院杰出校友(2020),content/munger-archive,source-corpus,munger,true,true,munger-speech-or-interview,2020,zh,unknown,,primary-transcript-translation-candidate,candidate-primary-review,芒格讲话、访谈或会议记录候选，需核验来源、说话者边界和完整度。,,1207,2168,29,2026-07-31T03:58:09.443Z,0,0,https://mungerarchive.com/zh/recordings/caltech-2020/,b1b27f249431d4f4925b926a59f6f4b37078f36b2011a5d83d791d62aedaabff,822349b653fa4d08c19043a3e7155d06c02cc07821dbee355fdb6fbe75db716b
content/munger-archive/recordings/cnbc-2019.md,"查理·芒格谈投资(CNBC,2019)",content/munger-archive,source-corpus,munger,true,true,munger-speech-or-interview,2019,zh,unknown,,primary-transcript-translation-candidate,candidate-primary-review,芒格讲话、访谈或会议记录候选，需核验来源、说话者边界和完整度。,,1006,1825,29,2026-07-31T03:58:09.443Z,0,0,https://mungerarchive.com/zh/recordings/cnbc-2019/,d467573921c1934f91920e170e7ebe8b7aa9525b50ea64e19ac24d06b72d3731,d65d80803e57701180db8f4b2d15200980f4284803533af1a67a2231aa3c232a
content/munger-archive/recordings/cnbc-final-interview-2023.md,查理·芒格的最后一次CNBC访谈（2023）,content/munger-archive,source-corpus,munger,true,true,munger-speech-or-interview,2023,zh,unknown,,primary-transcript-translation-candidate,candidate-primary-review,芒格讲话、访谈或会议记录候选，需核验来源、说话者边界和完整度。,,3057,5901,91,2026-07-31T03:48:48.522Z,0,0,https://mungerarchive.com/zh/recordings/cnbc-final-interview-2023/,5524c10b48cd1cd9651e84e8716dba8757ce45634909ece6b7e982eaaef61608,540ce3eea37216bb5a0121fe6dbe4ad32cc9a8cc3d22aa21ddf568aa16cdaf58
content/munger-archive/recordings/daily-journal-2014.md,每日期刊2014年年会,content/munger-archive,source-corpus,munger,false,true,daily-journal-meeting-record,2014,zh,unknown,,primary-transcript-translation-candidate,candidate-primary-review,芒格讲话、访谈或会议记录候选，需核验来源、说话者边界和完整度。,,24669,69859,440,2026-08-02T13:01:01.053Z,0,0,https://mungerarchive.com/zh/recordings/daily-journal-2014/,1d4777443a9c350d4af26f71f45cf35b6edf3936c4ea3d0e7c6de949bd9d949a,7041b854dbb03521f04ebf5e5b28918e2eb86c7dc60784aaa535eeac7db30c4b
content/munger-archive/recordings/daily-journal-2015.md,每日期刊2015年年会,content/munger-archive,source-corpus,munger,true,true,daily-journal-meeting-record,2015,zh,unknown,,primary-transcript-translation-candidate,candidate-primary-review,芒格讲话、访谈或会议记录候选，需核验来源、说话者边界和完整度。,,25964,73434,650,2026-08-02T13:01:01.056Z,0,0,https://mungerarchive.com/zh/recordings/daily-journal-2015/,056d8b5f4448104f00e2b71c8ca74afe22c117a61f5bebe05b4183677018a2f6,792315e3dc836f2ec9f081c87489aa0d3b2d1a60610d8f2b00e238ddc9955c9e
content/munger-archive/recordings/daily-journal-2016.md,每日期刊2016年年会,content/munger-archive,source-corpus,munger,true,true,daily-journal-meeting-record,2016,zh,unknown,,primary-transcript-translation-candidate,candidate-primary-review,芒格讲话、访谈或会议记录候选，需核验来源、说话者边界和完整度。,,19657,55109,396,2026-08-02T13:01:01.058Z,0,0,https://mungerarchive.com/zh/recordings/daily-journal-2016/,644bf8a9bdc9a522ee40ddd8e529d153d3b46dba811314896185784c85a2f152,2fd9f5023737b3826ace7e0aa2383758f5e073c9d91f347e99570544adb43329
content/munger-archive/recordings/daily-journal-2017-fireside.md,2017 年每日期刊大会后的炉边谈话,content/munger-archive,source-corpus,munger,false,true,daily-journal-meeting-record,2017,zh,unknown,,primary-transcript-translation-candidate,candidate-primary-review,芒格讲话、访谈或会议记录候选，需核验来源、说话者边界和完整度。,,1453,2468,33,2026-07-31T03:58:09.443Z,0,0,https://mungerarchive.com/zh/recordings/daily-journal-2017-fireside/,e7c50c00853d09f93f9a1265f60a3228a936c6df35b1a92a96c0be2e305cb5e7,563e6b9de3e9693f019b04fe119728efabf800bca12d783e87e9be6c0c158f4a
content/munger-archive/recordings/daily-journal-2017.md,每日期刊 2017 年股东大会,content/munger-archive,source-corpus,munger,false,true,daily-journal-meeting-record,2017,zh,unknown,,primary-transcript-translation-candidate,candidate-primary-review,芒格讲话、访谈或会议记录候选，需核验来源、说话者边界和完整度。,,27257,77724,440,2026-08-02T13:01:01.059Z,0,0,https://mungerarchive.com/zh/recordings/daily-journal-2017/,d0ca5b9da2f06153b5c5ac730517a1bd4bfc2dc923ff9c6a9930c6bb62f1ff14,03c07327d5242502306d862c2ebc95ad19a65e79fe844635c94df573c23ec83f
content/munger-archive/recordings/daily-journal-2018.md,每日期刊 2018 年股东大会,content/munger-archive,source-corpus,munger,true,true,daily-journal-meeting-record,2018,zh,unknown,,primary-transcript-translation-candidate,candidate-primary-review,芒格讲话、访谈或会议记录候选，需核验来源、说话者边界和完整度。,,24005,67543,350,2026-08-02T13:01:01.060Z,0,0,https://mungerarchive.com/zh/recordings/daily-journal-2018/,5ef71de0cc9ea6d6bd0d1d3d4d9053afc9234d668c5feab5bedc9610fae78c4d,e0bac4bf460c12624db284ff0c28441f29d5faa1d67d2cb8f0f89f3dae2a1514
content/munger-archive/recordings/daily-journal-2019.md,2019年每日期刊年度股东会,content/munger-archive,source-corpus,munger,true,true,daily-journal-meeting-record,2019,zh,unknown,,primary-transcript-translation-candidate,candidate-primary-review,芒格讲话、访谈或会议记录候选，需核验来源、说话者边界和完整度。,,26986,76770,436,2026-08-02T13:01:01.061Z,0,0,https://mungerarchive.com/zh/recordings/daily-journal-2019/,cc5a4d361507ae39a7ac3104faebe711707778b1c03f25959b3fd4388c9f05f1,3eb2e395a9d5dcafd78d848ada7477f0f7233bd8c9bf704efe333819849d7242
content/munger-archive/recordings/daily-journal-2020.md,2020年每日期刊年度股东会,content/munger-archive,source-corpus,munger,false,true,daily-journal-meeting-record,2020,zh,unknown,,primary-transcript-translation-candidate,candidate-primary-review,芒格讲话、访谈或会议记录候选，需核验来源、说话者边界和完整度。,,25858,73005,700,2026-08-02T13:01:01.062Z,0,0,https://mungerarchive.com/zh/recordings/daily-journal-2020/,28334e0985a0feea8fd32de2c9a473f5a059ffab8db28f588e8fb909b99a184d,a69f19c453720b1f5b70eb0ae7ecf7dd25a673f56164ee2a0d1ccf81407376e3
content/munger-archive/recordings/daily-journal-2021.md,2021年每日期刊年度股东会,content/munger-archive,source-corpus,munger,true,true,daily-journal-meeting-record,2021,zh,unknown,,primary-transcript-translation-candidate,candidate-primary-review,芒格讲话、访谈或会议记录候选，需核验来源、说话者边界和完整度。,,23443,66050,480,2026-08-02T13:01:01.063Z,0,0,https://mungerarchive.com/zh/recordings/daily-journal-2021/,af0ad1b1d03e19246d48f290f6bfefd0b854ab2f7c808b4066e48cefe6627c4f,cffd57323638195dc9f079931194848d9cea624102cd5c47373594a05f9510ce
content/munger-archive/recordings/daily-journal-2022.md,每日期刊2022年年会,content/munger-archive,source-corpus,munger,true,true,daily-journal-meeting-record,2022,zh,unknown,,primary-transcript-translation-candidate,candidate-primary-review,芒格讲话、访谈或会议记录候选，需核验来源、说话者边界和完整度。,,46641,107880,2106,2026-08-02T13:01:01.065Z,0,0,https://mungerarchive.com/zh/recordings/daily-journal-2022/,74a41fbef7e6936a19068fdac1fe12f99773fff8b6717ca1b008384f2012c287,8690faca43f080bced51497b59e96dfbe106084ccd6be41d50ac82c746c29be4
content/munger-archive/recordings/daily-journal-2023.md,每日期刊2023年年会,content/munger-archive,source-corpus,munger,false,true,daily-journal-meeting-record,2023,zh,unknown,,primary-transcript-translation-candidate,candidate-primary-review,芒格讲话、访谈或会议记录候选，需核验来源、说话者边界和完整度。,,1017,1838,31,2026-07-31T03:58:09.445Z,0,0,https://mungerarchive.com/zh/recordings/daily-journal-2023/,970e2635f9273e4c59a8ed35e462696cde560127243f6dd0115376516e06f6d7,7d3dd01a6ee69abc2f25544853625a319ae88a587859bda772ba533afcfd50c1
content/munger-archive/recordings/harvard-1986-misery.md,"如何确保一生悲惨(哈佛中学,1986)",content/munger-archive,source-corpus,munger,true,true,munger-speech-or-interview,1986,zh,unknown,,primary-transcript-translation-candidate,candidate-primary-review,芒格讲话、访谈或会议记录候选，需核验来源、说话者边界和完整度。,,3115,6284,85,2026-07-31T09:06:30.606Z,0,0,https://mungerarchive.com/zh/recordings/harvard-1986-misery/,e23ab4a5345e976e2d710d54e4532e1264f12810eac73e4221571041fe7ff1ae,f3b04caa28f3dc0dd26184e9fc9f28fb3efb07ed43d8536690061134a81d1036
content/munger-archive/recordings/invest-like-the-best-2023.md,查理·芒格与约翰·科里森（《最好的投资》，2023）,content/munger-archive,source-corpus,munger,false,true,munger-speech-or-interview,2023,zh,unknown,,primary-transcript-translation-candidate,candidate-primary-review,芒格讲话、访谈或会议记录候选，需核验来源、说话者边界和完整度。,,1666,3061,41,2026-07-31T03:48:38.553Z,0,0,https://mungerarchive.com/zh/recordings/invest-like-the-best-2023/,9f405f279af5753361d3cacc71f33501b6640c434d87eba9de86759ff861f551,5b8cdabfc258009fd782da2d6e9af09e574bc46fca22e05bf5ba43ddd022fe1d
content/munger-archive/recordings/michigan-2011.md,与查理·芒格的对话（密歇根大学，2011年）,content/munger-archive,source-corpus,munger,true,true,munger-speech-or-interview,2011,zh,unknown,,primary-transcript-translation-candidate,candidate-primary-review,芒格讲话、访谈或会议记录候选，需核验来源、说话者边界和完整度。,,1092,1905,29,2026-07-31T03:58:09.445Z,0,0,https://mungerarchive.com/zh/recordings/michigan-2011/,888002878b9bb833293368ffb1e8d7f424e64f7fbebac1dbe196bed4a1f2b640,d350a577ed53a526b4848df5026c8d533683f01dc067af426b45dc59efee6124
content/munger-archive/recordings/michigan-ross-2017.md,与查理·芒格的对话（密歇根罗斯商学院，2017年）,content/munger-archive,source-corpus,munger,false,true,munger-speech-or-interview,2017,zh,unknown,,primary-transcript-translation-candidate,candidate-primary-review,芒格讲话、访谈或会议记录候选，需核验来源、说话者边界和完整度。,,1190,2165,29,2026-07-31T03:58:09.445Z,0,0,https://mungerarchive.com/zh/recordings/michigan-ross-2017/,afea0782a3bb64b6a3d9d21f31700645c487c409be582b97eb41343be9a4ee10,db47d7165aefd381a5fbbc4d634fb3be59841cc3152975f471673ecd7b517c96
content/munger-archive/recordings/munger-li-lu-2018.md,查理·芒格与李录谈中国（2018年）,content/munger-archive,source-corpus,munger,true,true,munger-speech-or-interview,2018,zh,unknown,,primary-transcript-translation-candidate,candidate-primary-review,芒格讲话、访谈或会议记录候选，需核验来源、说话者边界和完整度。,,1182,2078,29,2026-07-31T03:58:09.445Z,0,0,https://mungerarchive.com/zh/recordings/munger-li-lu-2018/,125b10b18cd75484eacb7edecb0020342811419963190d9f0e106109039de8b1,7480a549fc844ac71819d2a8249d3dee982fd678e41ac946be50daee29c1aed2
content/munger-archive/recordings/power-of-partnership-2016.md,与沃伦·巴菲特合伙的力量(2016),content/munger-archive,source-corpus,munger,true,true,munger-speech-or-interview,2016,zh,unknown,,primary-transcript-translation-candidate,candidate-primary-review,芒格讲话、访谈或会议记录候选，需核验来源、说话者边界和完整度。,,1004,1877,29,2026-07-31T03:58:09.445Z,0,0,https://mungerarchive.com/zh/recordings/power-of-partnership-2016/,04877dbc67848e38029b8327fa75174b104a9758d2ce6b5cbe5975f4e653ff93,1e87af562784ce3b854febadfb27917372308c6f916f9b41ab54273e33345636
content/munger-archive/recordings/psychology-of-human-misjudgment-1995.md,人类误判心理学,content/munger-archive,source-corpus,munger,false,true,munger-speech-or-interview,1995,zh,unknown,,primary-transcript-translation-candidate,candidate-primary-review,芒格讲话、访谈或会议记录候选，需核验来源、说话者边界和完整度。,,1945,3108,45,2026-07-31T03:48:38.555Z,0,0,https://mungerarchive.com/zh/recordings/psychology-of-human-misjudgment-1995/,a0735b1337d0fb522ed80c8e6d9f007199f4601d25f53514890de95285f61436,8c6d7e0ce30ba5e37c679912cfcdefcdee4a6ed738383ca1d055a90c26fbf7f5
content/munger-archive/recordings/singleton-prize-2022.md,论领导力与资本配置，与托德·库姆斯对谈（2022）,content/munger-archive,source-corpus,munger,true,true,munger-speech-or-interview,2022,zh,unknown,,primary-transcript-translation-candidate,candidate-primary-review,芒格讲话、访谈或会议记录候选，需核验来源、说话者边界和完整度。,,1186,2211,29,2026-07-31T03:58:09.445Z,0,0,https://mungerarchive.com/zh/recordings/singleton-prize-2022/,9791a3986c287f229d55e599d00876dbc13593903c4004d80cf14d50a841ae85,edd8f718cab9ac1bd0afc94c19b6fee385ca85ae2af83412a943ba6ef2d475c5
content/munger-archive/recordings/stanford-1996-worldly-wisdom.md,普世智慧再探（斯坦福法学院，1996）,content/munger-archive,source-corpus,munger,false,true,munger-speech-or-interview,1996,zh,unknown,,primary-transcript-translation-candidate,candidate-primary-review,芒格讲话、访谈或会议记录候选，需核验来源、说话者边界和完整度。,,2696,4927,65,2026-07-31T09:06:30.606Z,0,0,https://mungerarchive.com/zh/recordings/stanford-1996-worldly-wisdom/,5d31d098f91effe1353cb63743f71f3062e368c9911432ab04ecf0d06dacb96f,2595c17dc5e2ae260d8e9a9dbd65890f18b0ee6be5e2852817815780d74d2899
content/munger-archive/recordings/stanford-grundfest-2009.md,"当前的经济危机——芒格与约瑟夫·格伦德费斯特对谈(斯坦福,2009)",content/munger-archive,source-corpus,munger,false,true,munger-speech-or-interview,2009,zh,unknown,,primary-transcript-translation-candidate,candidate-primary-review,芒格讲话、访谈或会议记录候选，需核验来源、说话者边界和完整度。,,960,1485,25,2026-07-31T03:58:09.446Z,0,0,https://mungerarchive.com/zh/recordings/stanford-grundfest-2009/,c4023b0db77060a348455a8d6c11e74b4bee034ec09a5a5771747f4e8072ca86,399e0da4f27abc1eabdd5437494df40f9882d67ae8ee266eb26ea75fe1b6c7f4
content/munger-archive/recordings/ucsb-2003-academic-economics.md,"学院派经济学:长处与缺陷(加州大学圣巴巴拉分校,2003)",content/munger-archive,source-corpus,munger,false,true,munger-speech-or-interview,2003,zh,unknown,,primary-transcript-translation-candidate,candidate-primary-review,芒格讲话、访谈或会议记录候选，需核验来源、说话者边界和完整度。,,2746,4905,69,2026-07-31T09:06:30.617Z,0,0,https://mungerarchive.com/zh/recordings/ucsb-2003-academic-economics/,494b80f6b661f6cba75dc9062ce38dbad69409ee35141e4337274b60b502ce97,882879359ea79607f7d8c8cd0f508e2477cc1e2744ce9dabfea263736d4132dc
content/munger-archive/recordings/usc-1994-worldly-wisdom.md,"关于基本的世俗智慧的一课(南加州大学,1994)",content/munger-archive,source-corpus,munger,true,true,munger-speech-or-interview,1994,zh,unknown,,primary-transcript-translation-candidate,candidate-primary-review,芒格讲话、访谈或会议记录候选，需核验来源、说话者边界和完整度。,,2387,4218,53,2026-07-31T09:06:30.606Z,0,0,https://mungerarchive.com/zh/recordings/usc-1994-worldly-wisdom/,5ea1661dd57923651a77e98c6480062fde945a67affbb75211388577b307000d,64a20094b03ea8499c4d26cbaf59db73b793d5589bb80eb268f7ed859a383769
content/munger-archive/recordings/usc-law-2007.md,南加州大学法学院毕业典礼演讲（2007）,content/munger-archive,source-corpus,munger,false,true,munger-speech-or-interview,2007,zh,unknown,,primary-transcript-translation-candidate,candidate-primary-review,芒格讲话、访谈或会议记录候选，需核验来源、说话者边界和完整度。,,1328,2402,29,2026-07-31T09:06:30.617Z,0,0,https://mungerarchive.com/zh/recordings/usc-law-2007/,9214c883c552a0fa0d0121900cf142652b528f0b206c87fe11f119701152b1cb,1546a8bf543dcf5a28bf2d9b94b636005d097513e3e151cfa68fc203de67f254
content/munger-archive/recordings/wsj-unplugged-2019.md,查理·芒格，畅所欲言（《华尔街日报》/ 杰森·茨威格，2019）,content/munger-archive,source-corpus,munger,false,true,munger-speech-or-interview,2019,zh,unknown,,primary-transcript-translation-candidate,candidate-primary-review,芒格讲话、访谈或会议记录候选，需核验来源、说话者边界和完整度。,,2430,4411,59,2026-07-31T03:48:38.558Z,0,0,https://mungerarchive.com/zh/recordings/wsj-unplugged-2019/,45ce5f9450f37fd8dc3113c642d7b10080498289ef2980320fbbae7e65e3de3e,76a95d8c1ae939fbe6ff63767e9b26ca53df7ba87bcf03833305bf145eaa9452
content/munger-archive/recordings/yahoo-2019-china.md,查理·芒格谈中国崛起与埃隆·马斯克（雅虎财经，2019）,content/munger-archive,source-corpus,munger,false,true,munger-speech-or-interview,2019,zh,unknown,,primary-transcript-translation-candidate,candidate-primary-review,芒格讲话、访谈或会议记录候选，需核验来源、说话者边界和完整度。,,1073,1998,29,2026-07-31T03:58:09.447Z,0,0,https://mungerarchive.com/zh/recordings/yahoo-2019-china/,a2c962480ac56a2dccfaceb242871f73d2d419d1eb7b1ceb26b74c326e6fc8f7,72bc1244bb9441df02b19fc6b1ba5d23af1c4fd125e7fe4a7c12b38cda1e2d8e
content/munger-archive/recordings/yahoo-2019-wealth.md,查理·芒格谈投资与成就财富的人生抉择（2019）,content/munger-archive,source-corpus,munger,false,true,munger-speech-or-interview,2019,zh,unknown,,primary-transcript-translation-candidate,candidate-primary-review,芒格讲话、访谈或会议记录候选，需核验来源、说话者边界和完整度。,,1063,1922,29,2026-07-31T03:58:09.447Z,0,0,https://mungerarchive.com/zh/recordings/yahoo-2019-wealth/,ee1f095f68501a37c6584a69883f83e39982d83c2c4928057a6499d0d3ce3b39,b56d628b2be4b67e6915362a8ab10a2622a8329ce05e3e11f9f2d3874be5cb52
content/partnership/partnership_1956-有限合伙协议.md,1956 年有限合伙协议,content/partnership,source-corpus,buffett,true,false,partnership-agreement,1956,zh,unknown,,partnership-legal-document-attribution-review,candidate-primary-review,这是合伙法律文件，不是巴菲特个人书信；需核验签署页、完整条款和是否适合作为附录。,buffett-partnership-agreement-1956,2140,4410,132,2026-07-24T04:45:46.806Z,0,0,,15deebcaff135f7f9b8521b4cbb13024bc17a64bbba831afc7e708f212834322,d30bccbfe1bb5b22e08d2b87cc33f09271aa89ec7150fd36f3230601293377b7
content/poor-charlies-almanack/11-psychology.md,人类误判心理学,content/poor-charlies-almanack,source-corpus,munger,false,true,book-derived-section,2005,zh,unknown,,primary-transcript-translation-candidate,candidate-primary-review,内容主体可能是芒格演讲，但需与独立演讲底本和英文源比对。,,2407,4733,62,2026-07-28T13:35:27.117Z,0,0,,5efbf25485b09f1e086b8900f70b74d4db9380e2ec370864661a74a07facd615,1a1fcaa83478e2e0a7d65ff3d8244d45a15cf4865e2473f53576c76d6e15e335
content/qa/伯克希尔股东大会实录_2024.md,伯克希尔股东大会实录 2024,content/qa,source-corpus,both,true,true,berkshire-annual-meeting-qa,2024,zh,full-candidate,munger-speech-after-2023-check-historical-or-misdated,chronology-conflict-or-mixed-historical-material,candidate-primary-review,文件年份晚于芒格逝世时间却含有芒格答问，可能混入历史影像或历年问答，必须拆分并核对真实场次。,berkshire-meeting-2024,76386,208082,1102,2026-07-26T14:38:15.168Z,74,19,,f29bff28a03f922b6ba2e960319ce76dc92bc70904aa57ec13612379837c2c46,9f9ecc55d9c13bedd76117e4859d8d92d50d55f448b7f52a5ae6e9f0cc7d44dd
content/qa/伯克希尔股东大会实录_2025.md,伯克希尔股东大会实录 2025,content/qa,source-corpus,both,true,true,berkshire-annual-meeting-qa,2025,zh,full-candidate,munger-speech-after-2023-check-historical-or-misdated,chronology-conflict-or-mixed-historical-material,candidate-primary-review,文件年份晚于芒格逝世时间却含有芒格答问，可能混入历史影像或历年问答，必须拆分并核对真实场次。,berkshire-meeting-2025,53742,147874,3580,2026-07-26T14:38:15.171Z,88,60,,cd43fe9e2ac21b29548893aa9b7c089b9009f2ddd66199494a8e3714261df870,697c4fbb2c09f38292db0e6119c0d2e5ccbf724c6a637a0afa568fedeb513263
content/talks/1999.12 巴菲特在太阳谷的演讲.md,1999.12 巴菲特在太阳谷的演讲,content/talks,source-corpus,buffett,true,false,speech-or-talk,1999,zh,unknown,source-verification-pending,primary-transcript-translation-candidate,candidate-primary-review,目标人物演讲或谈话候选，但文件未证明自身为全文。,buffett-speech-or-talk-1999-94633891,3994,10426,156,2026-08-07T14:43:21.302Z,0,0,https://www.yuque.com/cooo/hg40yk/fs8fgw,c28a3b760195ab3d963c2d86bb8bbd37896e443625d9138e17ee1f10e8972f51,26bfaf48ce4b6a08abaaed5011927b2d64ca03479155b10f253091e28355ccd0
content/talks/2013.11 巴菲特在马里兰大学的演讲.md,2013.11 巴菲特在马里兰大学的演讲,content/talks,source-corpus,buffett,true,false,speech-or-talk,2013,zh,unknown,source-verification-pending,primary-transcript-translation-candidate,candidate-primary-review,目标人物演讲或谈话候选，但文件未证明自身为全文。,buffett-speech-or-talk-2013-26cc2f1f,8229,22178,255,2026-08-07T14:43:21.300Z,14,0,https://www.yuque.com/cooo/hg40yk/szcv4s,934eaaa5f81d93589b3465562100f0c83d582b0a2b20f6c8aeccbcf1f437d66c,42a874debc28032422704b05e07140c1ee7720a97f810c0fc22d26736e844c98
content/talks/2018.02 北京大学光华管理学院.md,2018.02 北京大学光华管理学院,content/talks,source-corpus,buffett,true,true,speech-or-talk,2018,zh,unknown,source-verification-pending,primary-transcript-translation-candidate,candidate-primary-review,目标人物演讲或谈话候选，但文件未证明自身为全文。,buffett-speech-or-talk-2018-ee33015d,7135,18993,256,2026-08-07T14:43:21.301Z,12,0,https://www.yuque.com/cooo/hg40yk/sggb33,7c156f4ebfe007669e5082e3681a6ef52028ebced33e3e79ffbf41caf6310fab,bbf56660e6dc5bb0fae7ddb18e9ec6668b35d0d5b6be71079652893e514006f3
content/talks/巴菲特：佛罗里达大学演讲_1998.md,巴菲特：佛罗里达大学演讲 1998,content/talks,source-corpus,buffett,true,false,speech-or-talk,1998,zh,unknown,,primary-transcript-translation-candidate,candidate-primary-review,目标人物演讲或谈话候选，但文件未证明自身为全文。,buffett-speech-or-talk-1998-799d8dd5,26603,75892,370,2026-07-23T00:47:19.620Z,21,0,,88bd4963f97c2460078e9f57b6d17aa12c1b95e305e014d129d6dd9fb5e884b7,0287e062ebf43f44f6d2b35aac11f3b862e1f32085256e180098e88a89901e06
content/talks/巴菲特：哥大商学院演讲_1984.md,巴菲特：哥大商学院演讲 1984,content/talks,source-corpus,buffett,true,true,speech-or-talk,1984,zh,unknown,,primary-transcript-translation-candidate,candidate-primary-review,目标人物演讲或谈话候选，但文件未证明自身为全文。,buffett-speech-or-talk-1984-a4b5a515,17991,37853,342,2026-07-23T02:41:04.650Z,0,1,,1cf75ae3c666e3a1fcfca8d1af65974fc5bd643f4d2b732c2af88e0a1228aaa0,c7d313aef821f04aac9b071202c56cbd03fbf8fd1038b0e77bd98e9feda3dc2a
content/talks/巴菲特：哥大商学院演讲_2002.md,巴菲特：哥大商学院演讲 2002,content/talks,source-corpus,buffett,true,false,speech-or-talk,2002,zh,unknown,,primary-transcript-translation-candidate,candidate-primary-review,目标人物演讲或谈话候选，但文件未证明自身为全文。,buffett-speech-or-talk-2002-6fa91995,8538,23046,148,2026-07-23T00:47:19.616Z,0,0,,afbeba829557d429aaad646695d9fef6e337d28e13d86cd6854eaba07b94e187,1910dd15ccd6561bb80e32a9aee3f0c92d5e1c06ea16b87924ff06fb91ee2ee9
content/talks/巴菲特：华盛顿大学谈话_1998.md,巴菲特：华盛顿大学谈话 1998,content/talks,source-corpus,buffett,true,true,speech-or-talk,1998,zh,unknown,,primary-transcript-translation-candidate,candidate-primary-review,目标人物演讲或谈话候选，但文件未证明自身为全文。,buffett-speech-or-talk-1998-f2cc767b,5443,15759,88,2026-07-23T00:47:19.631Z,12,0,,3e2de3f89c85655ba7c1a2e78652cff28c0ea645ed70d71fc01c7227681a8b5b,aa0dc38c71483429e573addb54a3c197c652ac6a2a01981a00746ef165ff4cbc
content/talks/巴菲特：内布拉斯加大学演讲_1994.md,巴菲特：内布拉斯加大学演讲 1994,content/talks,source-corpus,buffett,true,true,speech-or-talk,1994,zh,unknown,,primary-transcript-translation-candidate,candidate-primary-review,目标人物演讲或谈话候选，但文件未证明自身为全文。,buffett-speech-or-talk-1994-91bd0270,28850,81342,376,2026-07-23T00:47:19.612Z,43,0,,cee38964f3b81f1c8738964d996ae3c98ed897894f80521ce91631ee20ed6b64,22593d317d850aac18bca15ef4d85c634c7af553df1aaa34cec15e905cc366fa
content/talks/巴菲特：内布拉斯加教育论坛演讲_1999.md,巴菲特：内布拉斯加教育论坛演讲 1999,content/talks,source-corpus,buffett,true,false,speech-or-talk,1999,zh,unknown,,primary-transcript-translation-candidate,candidate-primary-review,目标人物演讲或谈话候选，但文件未证明自身为全文。,buffett-speech-or-talk-1999-61cab6c2,9792,28148,180,2026-07-23T00:47:19.597Z,12,0,,58db9d8139ffdec3ee6d8bcf2291ffbc610d9ebf9416363dcb9909db6ba8e956,ae5bedeccce61e2f16d23d96a82388f0014fe4536512f34abee5bfcb686aa68f
content/talks/巴菲特：佐治亚大学演讲_2001.md,巴菲特：佐治亚大学演讲 2001,content/talks,source-corpus,buffett,true,false,speech-or-talk,2001,zh,unknown,,primary-transcript-translation-candidate,candidate-primary-review,目标人物演讲或谈话候选，但文件未证明自身为全文。,buffett-speech-or-talk-2001-03aa21bd,24044,67484,280,2026-07-23T00:47:19.628Z,14,0,,f889349f7c66df37174b702fe7063e5f5b9d984c4e3f9d31023bf6520a208c08,0d4b81613c419f9014e099e7aaf7352e1b6be41617cb488914a6ee82b9779a76
content/talks/巴菲特奥马哈新闻俱乐部_1992.md,巴菲特奥马哈新闻俱乐部 1992,content/talks,source-corpus,buffett,true,false,speech-or-talk,1992,zh,unknown,,primary-transcript-translation-candidate,candidate-primary-review,目标人物演讲或谈话候选，但文件未证明自身为全文。,buffett-speech-or-talk-1992-3e2ad9ba,14009,39493,148,2026-07-23T00:47:19.610Z,15,0,,d7b22ca0e1131044bb5a6f4df9e736bd09222b578dbf11aa91547cfd29d4db31,c618b19be2afab98a2a85ccb9c83ad1d51430d8335f1a0058620e539887f6926
