order,status,theme_id,theme,year,title,file,primary,hash,mapping_basis
"175","primary","08","综合现场与年度索引","2001","巴菲特：对话内大商学院 2001","content/interviews/巴菲特：对话内大商学院_2001.md","content/interviews/巴菲特：对话内大商学院_2001.md","d6990f6eed9c991457c73175fe54fc3d0b978f7142fa1edfffb398804e4531aa","document-integrity"
"179","primary","08","综合现场与年度索引","2003","巴菲特：对话田纳西大学学生 2003","content/interviews/巴菲特：对话田纳西大学学生_2003.md","content/interviews/巴菲特：对话田纳西大学学生_2003.md","60c6258a6932114f3caa8a4b7fc4d9fc7354984246e1a4a24df77ab879d10edf","document-integrity"
"180","primary","08","综合现场与年度索引","2003","巴菲特：对话沃顿商学院学生 2003","content/interviews/巴菲特：对话沃顿商学院学生_2003.md","content/interviews/巴菲特：对话沃顿商学院学生_2003.md","e86dcd662a1593e619f8840158957877c9207d4015fc98e4c935869c0adc19a8","document-integrity"
"182","primary","08","综合现场与年度索引","2004","巴菲特：对话奥奎尔俱乐部 2004","content/interviews/巴菲特：对话奥奎尔俱乐部_2004.md","content/interviews/巴菲特：对话奥奎尔俱乐部_2004.md","f7844b1b372b92e497f600ae82ac17179da6d3ee5934a62adc7639b917968970","document-integrity"
"183","primary","08","综合现场与年度索引","2004","巴菲特：对话沃顿商学院学生 2004","content/interviews/巴菲特：对话沃顿商学院学生_2004.md","content/interviews/巴菲特：对话沃顿商学院学生_2004.md","b8be126c47f2fe5a40c67f17b41cc226ce347094f225225129780d71a197732c","document-integrity"
"185","primary","08","综合现场与年度索引","2005","巴菲特：对话范德比尔特大学学生 2005","content/interviews/巴菲特：对话范德比尔特大学学生_2005.md","content/interviews/巴菲特：对话范德比尔特大学学生_2005.md","8b0df14ed077398b61da58f51f9ab136c9470ee70c300e3f907bee9236cf5924","document-integrity"
"186","primary","08","综合现场与年度索引","2005","巴菲特：对话堪萨斯大学学生 2005","content/interviews/巴菲特：对话堪萨斯大学学生_2005.md","content/interviews/巴菲特：对话堪萨斯大学学生_2005.md","1d362487cf625e160bed435cab1e2940284f39ec30fca8010e4cf92e084272a3","document-integrity"
"187","primary","08","综合现场与年度索引","2005","巴菲特：对话内布拉斯加大学学生 2005","content/interviews/巴菲特：对话内布拉斯加大学学生_2005.md","content/interviews/巴菲特：对话内布拉斯加大学学生_2005.md","b787063cac0581724551c939f3d21962b8dad4b0b3f4a72c3e9fd52a33d7ef9a","document-integrity"
"189","primary","08","综合现场与年度索引","2006","巴菲特：我为什么慷慨解囊 2006","content/interviews/巴菲特：我为什么慷慨解囊_2006.md","content/interviews/巴菲特：我为什么慷慨解囊_2006.md","ac1154ea6d049da9ec73b27c2d6333c912d2f4ef8a023807939ea462fe082425","document-integrity"
"190","primary","08","综合现场与年度索引","2006","巴菲特慈善捐赠专访 2006","content/interviews/巴菲特慈善捐赠专访_2006.md","content/interviews/巴菲特慈善捐赠专访_2006.md","9bfbad1935bc0ef77f1536e21178cdbd074bd0bc1fc3719fe5eb0b56f9114b95","document-integrity"
"192","primary","08","综合现场与年度索引","2007","巴菲特：查理罗斯专访 2007","content/interviews/巴菲特：查理罗斯专访_2007.md","content/interviews/巴菲特：查理罗斯专访_2007.md","9391d44447f9306a078eb703e23d52fa6d1be0dd86eb66329ada49966e539dc3","document-integrity"
"193","primary","08","综合现场与年度索引","2007","巴菲特：对话佐治亚大学学生 2007","content/interviews/巴菲特：对话佐治亚大学学生_2007.md","content/interviews/巴菲特：对话佐治亚大学学生_2007.md","29ffb2d3eb813997c1c9f85c72cdf925d749724d04d38f86e8a317d5b3b8b645","document-integrity"
"195","primary","08","综合现场与年度索引","2008","巴菲特：21 世纪经济领导者采访 2008","content/interviews/巴菲特：21_世纪经济领导者采访_2008.md","content/interviews/巴菲特：21_世纪经济领导者采访_2008.md","7ca597f81b8ca9db680f53ee2b4e8fb27850c34a3bebb74cd3b5045f0aa881b3","document-integrity"
"196","primary","08","综合现场与年度索引","2008","巴菲特：对话 IVEY 商学院学生 2008","content/interviews/巴菲特：对话_IVEY_商学院学生_2008.md","content/interviews/巴菲特：对话_IVEY_商学院学生_2008.md","19241b6ee0210491553f92d00f4cde576ce4fa4c29a8c50acdc3edfbc3c758ad","document-integrity"
"197","primary","08","综合现场与年度索引","2008","巴菲特：对话瑞士洛桑国际管理学院","content/interviews/巴菲特：对话瑞士洛桑国际管理学院_2008.md","content/interviews/巴菲特：对话瑞士洛桑国际管理学院_2008.md","52fa573670b1c5e08463e6c80abf6a032e370c5830e5811947cc8577ba25b97a","document-integrity"
"198","primary","08","综合现场与年度索引","2008","巴菲特：对话商学院学生 2008","content/interviews/巴菲特：对话商学院学生_2008.md","content/interviews/巴菲特：对话商学院学生_2008.md","535cd657db2b155d0bee31520bd8b415c5d1a52ec6642cf415cb110648e40267","document-integrity"
"199","primary","08","综合现场与年度索引","2008","巴菲特：解析经济危机 2008","content/interviews/巴菲特：解析经济危机_2008.md","content/interviews/巴菲特：解析经济危机_2008.md","686708e984893fed0f56e5f5d74135f9dde2cd3e5f5671eec67c8a72590b58ce","document-integrity"
"201","primary","08","综合现场与年度索引","2009","巴菲特：对话哥大商学院学生","content/interviews/巴菲特：对话哥大商学院学生_2009.md","content/interviews/巴菲特：对话哥大商学院学生_2009.md","7db022bec833a6ff9f0766d2daa2042cdfcea90f329cbdf6567925ded4bce5e8","document-integrity"
"202","primary","08","综合现场与年度索引","2009","巴菲特：对话六所商学院学生 2009","content/interviews/巴菲特：对话六所商学院学生_2009.md","content/interviews/巴菲特：对话六所商学院学生_2009.md","d6590fdc72035371e89f4e717b7e6dc843885a8639b1132c18f267897419d9c6","document-integrity"
"203","primary","08","综合现场与年度索引","2009","巴菲特：恐慌是会传染的，我们必须做点什么","content/interviews/巴菲特：恐慌是会传染的，我们必须做点什么_2009.md","content/interviews/巴菲特：恐慌是会传染的，我们必须做点什么_2009.md","041cafebe77ee08f2d452b09609dd80cfeba0594e42a17c01a3d9192fb62a748","document-integrity"
"204","primary","08","综合现场与年度索引","2009","巴菲特：CNBC 专访 2009","content/interviews/巴菲特：CNBC_专访_2009.md","content/interviews/巴菲特：CNBC_专访_2009.md","a09e4749994d8754a4064a96ec9fab0bf2985e8f1eec55bd212ed483ace9f411","document-integrity"
"207","primary","08","综合现场与年度索引","2010","巴菲特：对话 IVEY 商学院学生 2010","content/interviews/巴菲特：对话_IVEY_商学院学生_2010.md","content/interviews/巴菲特：对话_IVEY_商学院学生_2010.md","1292bbe81431d3b80a87a6c1f5b815382049ef2975c999fe8592b7bf7144d81a","document-integrity"
"208","primary","08","综合现场与年度索引","2010","巴菲特：金融危机调查委员会专访","content/interviews/巴菲特：金融危机调查委员会专访_2010.md","content/interviews/巴菲特：金融危机调查委员会专访_2010.md","60fa4f491c2c0b99c8d6b96925292169285a3191c635b15d1e1aa08864b17532","document-integrity"
"209","primary","08","综合现场与年度索引","2010","巴菲特：CNBC 专访 2010","content/interviews/巴菲特：CNBC_专访_2010.md","content/interviews/巴菲特：CNBC_专访_2010.md","183283d5ba7f544fd19141906d4aece7cc5a54ef0723ea8f578de7d0ff74b746","document-integrity"
"211","primary","08","综合现场与年度索引","2011","巴菲特：查理·罗斯专访 2011","content/interviews/巴菲特：查理·罗斯专访_2011.md","content/interviews/巴菲特：查理·罗斯专访_2011.md","df5475d10937747bfbfc422628a42e752ed0b5e707c6b65fc882627e17f480d2","document-integrity"
"212","primary","08","综合现场与年度索引","2011","巴菲特：对话八所商学院学生 2011","content/interviews/巴菲特：对话八所商学院学生_2011.md","content/interviews/巴菲特：对话八所商学院学生_2011.md","b43cc7a872345dd5fd7723c79ebe7e50ed36ff0baa93c8e37ae876e66ae4b196","document-integrity"
"213","primary","08","综合现场与年度索引","2011","巴菲特：CNBC 专访 2011","content/interviews/巴菲特：CNBC_专访_2011.md","content/interviews/巴菲特：CNBC_专访_2011.md","11167e1a495637a43d78b653e26adf6b873eba9cbc7b7a8c868482d24ceaa268","document-integrity"
"215","primary","08","综合现场与年度索引","2012","巴菲特：对话 IVEY 商学院学生 2012","content/interviews/巴菲特：对话_IVEY_商学院学生_2012.md","content/interviews/巴菲特：对话_IVEY_商学院学生_2012.md","378a530079ac8a08b7475902438f503ce99bdd79e8e1515cbed29f7d971687fb","document-integrity"
"216","primary","08","综合现场与年度索引","2012","巴菲特：跳着踢踏舞去上班 2012","content/interviews/巴菲特：跳着踢踏舞去上班_2012.md","content/interviews/巴菲特：跳着踢踏舞去上班_2012.md","d5b74a82d188fa6b6b5a5618e1882bda43cf678b44e77138fc31b09047ecc00e","document-integrity"
"218","primary","08","综合现场与年度索引","2013","巴菲特：对话八所商学院学生 2013","content/interviews/巴菲特：对话八所商学院学生_2013.md","content/interviews/巴菲特：对话八所商学院学生_2013.md","e0e608c7bccfb18be8b7d9324000a0df0979040fb11fe36f2b6f7365afa090e4","document-integrity"
"219","primary","08","综合现场与年度索引","2013","巴菲特：家族三代谈慈善 2013","content/interviews/巴菲特：家族三代谈慈善_2013.md","content/interviews/巴菲特：家族三代谈慈善_2013.md","b70199b7f68dc92b95d2af3871b9c74975163031ff73323354ea09ae1707ad8e","document-integrity"
"220","primary","08","综合现场与年度索引","2013","巴菲特：如何教孩子理财 2013","content/interviews/巴菲特：如何教孩子理财_2013.md","content/interviews/巴菲特：如何教孩子理财_2013.md","4f6d7225998d4eac662c40583b083215ca01ec00360a59be6c0b97a85718bfa0","document-integrity"
"222","primary","08","综合现场与年度索引","2014","巴菲特：对话 IVEY 商学院学生 2014","content/interviews/巴菲特：对话_IVEY_商学院学生_2014.md","content/interviews/巴菲特：对话_IVEY_商学院学生_2014.md","ad3a02eb6556749cdba25e05894c8676d577782a82b4bea4d7f232cdd50042df","document-integrity"
"223","primary","08","综合现场与年度索引","2014","巴菲特：谈可口可乐薪酬方案","content/interviews/巴菲特：谈可口可乐薪酬方案_2014.md","content/interviews/巴菲特：谈可口可乐薪酬方案_2014.md","1699bb9ecbb6e1686f5efea69e80b04fa0b35f545fd4267dc24a27f1827a4510","document-integrity"
"224","primary","08","综合现场与年度索引","2014","巴菲特：CNBC 专访 2014","content/interviews/巴菲特：CNBC_专访_2014.md","content/interviews/巴菲特：CNBC_专访_2014.md","474a8a79fc42a80b9df56b247b402103f234868f3c93883630202e893f686170","document-integrity"
"226","primary","08","综合现场与年度索引","2015","巴菲特：慈善承诺倡议 2015","content/interviews/巴菲特：慈善承诺倡议_2015.md","content/interviews/巴菲特：慈善承诺倡议_2015.md","868eca8be04e2c449258b963569294f8c69baf376c6936b48c57c7fd237dafea","document-integrity"
"227","primary","08","综合现场与年度索引","2015","巴菲特：对话 IVEY 商学院学生 2015","content/interviews/巴菲特：对话_IVEY_商学院学生_2015.md","content/interviews/巴菲特：对话_IVEY_商学院学生_2015.md","f07fc2c26cc3d8af65a9712a72a319c036f9c5742b46b0494e8afb062aa32cea","document-integrity"
"228","primary","08","综合现场与年度索引","2015","巴菲特：追忆唐基奥 2015","content/interviews/巴菲特：追忆唐基奥_2015.md","content/interviews/巴菲特：追忆唐基奥_2015.md","69d88c061d10fd77a07c013711e928f2d76867f9e58a6753242e54405874453a","document-integrity"
"229","primary","08","综合现场与年度索引","2016","巴菲特：对话八所商学院学生 2016","content/interviews/巴菲特：对话八所商学院学生_2016.md","content/interviews/巴菲特：对话八所商学院学生_2016.md","55b50883da000232d505be99c254ce3166d3792df27c670210c59885f3edae2f","document-integrity"
